Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,68.69999694824219,71.5,68.6500015258789,71.5,71.5,45431
2022-01-04,75.05000305175781,75.05000305175781,67.94999694824219,67.94999694824219,67.94999694824219,196744
2022-01-05,64.5999984741211,71.30000305175781,64.5999984741211,71.30000305175781,71.30000305175781,300768
2022-01-06,74.8499984741211,74.8499984741211,69.0999984741211,71.69999694824219,71.69999694824219,340302
2022-01-07,74.44999694824219,74.44999694824219,69.5,70.30000305175781,70.30000305175781,91436
2022-01-10,68.25,70.80000305175781,66.80000305175781,67.30000305175781,67.30000305175781,90459
2022-01-11,65.0999984741211,67.44999694824219,63.95000076293945,63.95000076293945,63.95000076293945,53299
2022-01-12,63.0,63.650001525878906,60.79999923706055,60.79999923706055,60.79999923706055,46624
2022-01-13,58.150001525878906,63.79999923706055,57.79999923706055,63.599998474121094,63.599998474121094,335407
2022-01-14,65.0,66.4000015258789,61.150001525878906,62.04999923706055,62.04999923706055,52805
2022-01-17,62.849998474121094,64.69999694824219,59.0,59.400001525878906,59.400001525878906,49557
2022-01-18,62.29999923706055,62.29999923706055,57.25,58.04999923706055,58.04999923706055,33876
2022-01-19,58.70000076293945,59.5,57.099998474121094,58.75,58.75,13629
2022-01-20,60.45000076293945,61.0,58.75,59.04999923706055,59.04999923706055,24692
2022-01-21,56.25,61.95000076293945,56.25,58.95000076293945,58.95000076293945,15029
2022-01-24,61.45000076293945,61.45000076293945,56.04999923706055,56.04999923706055,56.04999923706055,10007
2022-01-25,56.0,58.849998474121094,55.0,57.099998474121094,57.099998474121094,10194
2022-01-27,56.0,59.95000076293945,54.45000076293945,57.25,57.25,15106
2022-01-28,59.900001525878906,60.099998474121094,55.04999923706055,57.20000076293945,57.20000076293945,15535
2022-01-31,56.0,58.45000076293945,55.29999923706055,56.349998474121094,56.349998474121094,10184
2022-02-01,56.0,56.20000076293945,53.54999923706055,54.0,54.0,11533
2022-02-02,54.79999923706055,56.70000076293945,51.75,56.650001525878906,56.650001525878906,24387
2022-02-03,59.400001525878906,59.45000076293945,57.79999923706055,59.45000076293945,59.45000076293945,23636
2022-02-04,61.95000076293945,61.95000076293945,57.70000076293945,59.20000076293945,59.20000076293945,25349
2022-02-07,64.30000305175781,64.30000305175781,57.0,57.900001525878906,57.900001525878906,38481
2022-02-08,61.29999923706055,61.29999923706055,56.0,56.5,56.5,17405
2022-02-09,59.0,59.0,55.04999923706055,55.70000076293945,55.70000076293945,8958
2022-02-10,54.099998474121094,58.79999923706055,50.54999923706055,53.54999923706055,53.54999923706055,17256
2022-02-11,51.20000076293945,56.5,51.20000076293945,56.20000076293945,56.20000076293945,26347
2022-02-14,54.04999923706055,55.25,53.0,53.25,53.25,10095
2022-02-15,50.04999923706055,57.349998474121094,50.04999923706055,56.25,56.25,18231
2022-02-16,53.29999923706055,58.0,53.25,54.25,54.25,14355
2022-02-17,53.54999923706055,56.45000076293945,53.04999923706055,54.150001525878906,54.150001525878906,10257
2022-02-18,54.150001525878906,56.0,52.0,53.75,53.75,13172
2022-02-21,53.75,53.75,48.45000076293945,49.54999923706055,49.54999923706055,20854
2022-02-22,49.0,51.0,44.599998474121094,47.45000076293945,47.45000076293945,14246
2022-02-23,47.45000076293945,51.849998474121094,47.45000076293945,51.45000076293945,51.45000076293945,11008
2022-02-24,50.79999923706055,50.79999923706055,46.349998474121094,46.349998474121094,46.349998474121094,9211
2022-02-25,43.25,48.95000076293945,43.25,47.099998474121094,47.099998474121094,12276
2022-02-28,47.099998474121094,49.45000076293945,46.150001525878906,47.70000076293945,47.70000076293945,3169
2022-03-02,45.0,50.75,44.150001525878906,47.54999923706055,47.54999923706055,10040
2022-03-03,49.900001525878906,49.95000076293945,48.04999923706055,48.20000076293945,48.20000076293945,6623
2022-03-04,47.25,49.20000076293945,46.900001525878906,48.29999923706055,48.29999923706055,3631
