Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,182.0,182.60000610351562,181.0,181.39999389648438,179.72799682617188,117988
2022-01-04,182.25,182.60000610351562,181.0,181.4499969482422,179.7775421142578,92180
2022-01-05,181.0,184.10000610351562,180.10000610351562,181.89999389648438,180.223388671875,178787
2022-01-06,181.75,185.3000030517578,180.25,182.3000030517578,180.61972045898438,207840
2022-01-07,182.39999389648438,183.89999389648438,181.60000610351562,182.0500030517578,180.3720245361328,89462
2022-01-10,183.64999389648438,184.60000610351562,182.10000610351562,182.4499969482422,180.76832580566406,112553
2022-01-11,183.0,183.35000610351562,180.10000610351562,181.3000030517578,179.62893676757812,190849
2022-01-12,181.6999969482422,185.75,181.5500030517578,182.3000030517578,180.61972045898438,406019
2022-01-13,184.0,184.8000030517578,182.25,182.64999389648438,180.9664764404297,284239
2022-01-14,183.0,183.64999389648438,181.89999389648438,182.6999969482422,181.01602172851562,124570
2022-01-17,184.0,190.0,182.6999969482422,187.6999969482422,185.96994018554688,680821
2022-01-18,188.9499969482422,190.6999969482422,184.5,185.0500030517578,183.34437561035156,209367
2022-01-19,185.0500030517578,185.8000030517578,183.5,184.1999969482422,182.502197265625,104430
2022-01-20,184.5,188.8000030517578,184.1999969482422,187.25,185.5240936279297,213876
2022-01-21,187.89999389648438,194.60000610351562,185.64999389648438,187.25,185.5240936279297,885923
2022-01-24,185.8000030517578,186.9499969482422,180.0,180.5500030517578,178.88584899902344,211126
2022-01-25,179.8000030517578,185.5500030517578,177.5,183.64999389648438,181.95726013183594,156262
2022-01-27,181.14999389648438,184.5,181.0,183.4499969482422,181.7591094970703,85412
2022-01-28,186.1999969482422,186.1999969482422,182.39999389648438,183.35000610351562,181.66004943847656,128267
2022-01-31,184.10000610351562,186.35000610351562,182.9499969482422,185.39999389648438,183.69113159179688,169253
2022-02-01,186.0,188.35000610351562,183.10000610351562,185.39999389648438,183.69113159179688,209948
2022-02-02,187.0,192.0,187.0,189.3000030517578,187.55519104003906,246002
2022-02-03,190.0,193.14999389648438,189.3000030517578,190.8000030517578,189.04136657714844,261027
2022-02-04,191.25,195.75,189.4499969482422,193.0500030517578,191.2706298828125,554727
2022-02-07,193.35000610351562,194.8000030517578,189.4499969482422,192.0500030517578,190.27984619140625,191841
2022-02-08,192.8000030517578,192.8000030517578,187.85000610351562,190.10000610351562,188.3478240966797,157834
