Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,120.80000305175781,123.4000015258789,117.5999984741211,119.0,119.0,55301
2022-01-04,119.5,123.4000015258789,114.55000305175781,120.75,120.75,303832
2022-01-05,120.69999694824219,131.5,120.69999694824219,124.19999694824219,124.19999694824219,544124
2022-01-06,123.5999984741211,126.4000015258789,121.25,124.1500015258789,124.1500015258789,117490
2022-01-07,125.3499984741211,126.0,121.0,122.44999694824219,122.44999694824219,83160
2022-01-10,127.0,129.5500030517578,123.5,124.19999694824219,124.19999694824219,113253
2022-01-11,126.9000015258789,129.0,123.0,126.1500015258789,126.1500015258789,124081
2022-01-12,126.94999694824219,130.25,124.1500015258789,124.75,124.75,143454
2022-01-13,126.4000015258789,127.0,123.0,124.30000305175781,124.30000305175781,75896
2022-01-14,124.69999694824219,129.6999969482422,122.5,127.44999694824219,127.44999694824219,130974
2022-01-17,127.9000015258789,129.8000030517578,124.69999694824219,126.9000015258789,126.9000015258789,158910
2022-01-18,128.0,129.5,123.55000305175781,124.19999694824219,124.19999694824219,122035
2022-01-19,124.80000305175781,125.55000305175781,121.5,122.80000305175781,122.80000305175781,69795
2022-01-20,122.80000305175781,124.9000015258789,122.0,123.80000305175781,123.80000305175781,46748
2022-01-21,124.0,124.80000305175781,118.44999694824219,119.05000305175781,119.05000305175781,81321
2022-01-24,117.55000305175781,118.8499984741211,109.0,110.9000015258789,110.9000015258789,66488
2022-01-25,110.0,116.8499984741211,107.05000305175781,115.6500015258789,115.6500015258789,64524
2022-01-27,114.80000305175781,115.5999984741211,112.5,113.69999694824219,113.69999694824219,30838
2022-01-28,115.0,119.1500015258789,114.19999694824219,116.4000015258789,116.4000015258789,62824
2022-01-31,116.0,119.80000305175781,116.0,118.9000015258789,118.9000015258789,53078
2022-02-01,119.5,122.94999694824219,118.4000015258789,119.0999984741211,119.0999984741211,108314
2022-02-02,118.30000305175781,121.94999694824219,118.30000305175781,119.69999694824219,119.69999694824219,55486
2022-02-03,128.5,131.64999389648438,124.44999694824219,131.64999389648438,131.64999389648438,362730
2022-02-04,132.8000030517578,137.0,129.89999389648438,132.85000610351562,132.85000610351562,462231
2022-02-07,134.8000030517578,142.5,133.1999969482422,139.9499969482422,139.9499969482422,401850
2022-02-08,142.5,142.5,133.0,136.14999389648438,136.14999389648438,177983
2022-02-09,137.25,156.10000610351562,134.5500030517578,147.35000610351562,147.35000610351562,1345839
2022-02-10,147.0,152.35000610351562,142.39999389648438,145.14999389648438,145.14999389648438,396592
2022-02-11,143.89999389648438,150.0,142.5,143.4499969482422,143.4499969482422,162088
2022-02-14,140.10000610351562,141.75,131.14999389648438,132.85000610351562,132.85000610351562,194277
2022-02-15,134.85000610351562,138.89999389648438,126.44999694824219,137.0,137.0,189745
2022-02-16,137.0,150.4499969482422,137.0,144.64999389648438,144.64999389648438,438341
2022-02-17,144.25,147.75,138.0500030517578,139.3000030517578,139.3000030517578,122007
2022-02-18,139.0,142.35000610351562,133.10000610351562,135.25,135.25,118296
2022-02-21,136.0,136.0,125.8499984741211,126.9000015258789,126.9000015258789,127650
2022-02-22,126.80000305175781,126.80000305175781,120.5999984741211,123.55000305175781,123.55000305175781,112219
2022-02-23,123.55000305175781,131.8000030517578,123.55000305175781,126.9000015258789,126.9000015258789,115622
2022-02-24,123.0,123.0,110.5,111.4000015258789,111.4000015258789,153139
2022-02-25,115.9000015258789,122.0,115.9000015258789,120.8499984741211,120.8499984741211,143771
2022-02-28,120.0,127.19999694824219,117.9000015258789,124.19999694824219,124.19999694824219,148784
2022-03-02,124.19999694824219,127.75,121.25,122.6500015258789,122.6500015258789,88545
2022-03-03,126.9000015258789,126.9000015258789,121.0,121.6500015258789,121.6500015258789,62821
2022-03-04,121.3499984741211,121.3499984741211,117.75,119.30000305175781,119.30000305175781,64225
2022-03-07,118.94999694824219,122.9000015258789,114.4000015258789,119.0,119.0,94244
2022-03-08,116.80000305175781,124.94999694824219,116.80000305175781,123.75,123.75,83843
2022-03-09,123.9000015258789,129.0,123.25,127.30000305175781,127.30000305175781,116410
2022-03-10,129.3000030517578,129.89999389648438,124.25,124.80000305175781,124.80000305175781,94999
2022-03-11,124.55000305175781,141.1999969482422,124.4000015258789,133.64999389648438,133.64999389648438,828567
2022-03-14,134.25,140.89999389648438,133.10000610351562,134.25,134.25,161482
2022-03-15,134.5,134.9499969482422,125.94999694824219,127.19999694824219,127.19999694824219,114599
2022-03-16,128.25,133.5500030517578,128.0,130.0,130.0,114518
2022-03-17,131.0500030517578,139.5,130.0,137.1999969482422,137.1999969482422,194136
2022-03-21,138.10000610351562,140.0,135.0,136.6999969482422,136.6999969482422,177181
2022-03-22,137.8000030517578,145.10000610351562,135.85000610351562,141.39999389648438,141.39999389648438,294989
2022-03-23,142.1999969482422,143.8000030517578,135.60000610351562,136.89999389648438,136.89999389648438,124982
2022-03-24,136.5,139.4499969482422,135.0,137.14999389648438,137.14999389648438,76394
2022-03-25,138.0,138.5,131.8000030517578,134.5500030517578,134.5500030517578,99711
2022-03-28,136.9499969482422,137.5500030517578,132.4499969482422,134.1999969482422,134.1999969482422,112829
2022-03-29,134.39999389648438,147.5,134.39999389648438,141.1999969482422,141.1999969482422,782800
2022-03-30,141.6999969482422,144.0500030517578,135.10000610351562,136.60000610351562,136.60000610351562,149328
2022-03-31,138.14999389648438,138.14999389648438,132.5,133.9499969482422,133.9499969482422,92223
2022-04-01,134.9499969482422,141.60000610351562,134.0,138.4499969482422,138.4499969482422,171369
2022-04-04,141.0,166.10000610351562,139.5,166.10000610351562,166.10000610351562,1569288
2022-04-05,170.0,194.0,166.10000610351562,173.8000030517578,173.8000030517578,2901801
2022-04-06,174.0,183.39999389648438,169.0,174.75,174.75,800154
2022-04-07,176.0,183.60000610351562,166.64999389648438,167.9499969482422,167.9499969482422,725523
2022-04-08,169.8000030517578,184.5,168.0500030517578,182.85000610351562,182.85000610351562,716193
2022-04-11,185.0,189.89999389648438,181.35000610351562,183.75,183.75,327513
2022-04-12,182.5,184.89999389648438,175.85000610351562,177.4499969482422,177.4499969482422,177759
2022-04-13,181.0,186.10000610351562,178.75,183.14999389648438,183.14999389648438,285673
2022-04-18,184.5,214.39999389648438,178.0500030517578,208.35000610351562,208.35000610351562,1657736
2022-04-19,210.1999969482422,216.0,193.5500030517578,199.5500030517578,199.5500030517578,845993
2022-04-20,206.0,208.6999969482422,200.0,204.75,204.75,273519
2022-04-21,205.60000610351562,218.85000610351562,204.75,211.3000030517578,211.3000030517578,646968
2022-04-22,210.0,215.5500030517578,205.0500030517578,206.8000030517578,206.8000030517578,294971
2022-04-25,205.89999389648438,211.9499969482422,201.14999389648438,202.75,202.75,294453
2022-04-26,205.0,210.0,193.0,194.64999389648438,194.64999389648438,309626
2022-04-27,196.3000030517578,203.6999969482422,188.3000030517578,196.39999389648438,196.39999389648438,390215
2022-04-28,198.85000610351562,209.0,198.85000610351562,204.6999969482422,204.6999969482422,460011
2022-04-29,206.0,209.1999969482422,192.0,193.25,193.25,258042
2022-05-02,191.0,195.0,183.0,187.10000610351562,187.10000610351562,208693
2022-05-04,189.85000610351562,192.75,179.0,181.35000610351562,181.35000610351562,203483
2022-05-05,183.10000610351562,185.6999969482422,175.0,175.89999389648438,175.89999389648438,163939
2022-05-06,170.0,175.89999389648438,165.5,173.10000610351562,173.10000610351562,244579
2022-05-09,171.75,171.75,155.5,167.6999969482422,167.6999969482422,241047
2022-05-10,173.0,173.0,154.9499969482422,158.5500030517578,158.5500030517578,158873
2022-05-11,158.5,166.0,148.0,161.6999969482422,161.6999969482422,309139
2022-05-12,159.0,160.25,152.5,155.10000610351562,155.10000610351562,111783
2022-05-13,159.89999389648438,171.89999389648438,157.39999389648438,161.25,161.25,352473
2022-05-16,162.9499969482422,168.0,159.10000610351562,167.5500030517578,167.5500030517578,139904
2022-05-17,168.1999969482422,174.0500030517578,165.1999969482422,170.10000610351562,170.10000610351562,169319
2022-05-18,170.5,173.25,163.3000030517578,169.35000610351562,169.35000610351562,180592
2022-05-19,163.0,168.8000030517578,158.6999969482422,159.6999969482422,159.6999969482422,184954
2022-05-20,161.3000030517578,170.0,161.3000030517578,165.6999969482422,165.6999969482422,185026
2022-05-23,167.6999969482422,170.0,159.64999389648438,161.60000610351562,161.60000610351562,200151
2022-05-24,162.4499969482422,164.60000610351562,156.1999969482422,156.9499969482422,156.9499969482422,92952
2022-05-25,159.0,160.14999389648438,141.39999389648438,144.25,144.25,205559
2022-05-26,144.0,148.39999389648438,134.85000610351562,147.35000610351562,147.35000610351562,247467
2022-05-27,149.14999389648438,154.60000610351562,145.9499969482422,147.5500030517578,147.5500030517578,163926
2022-05-30,149.25,151.75,144.89999389648438,146.0500030517578,146.0500030517578,205666
2022-05-31,145.39999389648438,146.60000610351562,135.64999389648438,138.39999389648438,138.39999389648438,435672
2022-06-01,138.8000030517578,157.39999389648438,138.8000030517578,148.85000610351562,148.85000610351562,475647
2022-06-02,148.64999389648438,149.9499969482422,138.85000610351562,141.5,141.5,353571
2022-06-03,143.5,143.8000030517578,136.1999969482422,137.85000610351562,137.85000610351562,228679
2022-06-06,138.60000610351562,144.8000030517578,134.25,142.0500030517578,142.0500030517578,328682
2022-06-07,141.0,145.0,139.75,141.89999389648438,141.89999389648438,172046
2022-06-08,142.6999969482422,150.64999389648438,139.39999389648438,147.39999389648438,147.39999389648438,343771
2022-06-09,146.6999969482422,146.85000610351562,143.39999389648438,145.10000610351562,145.10000610351562,274631
2022-06-10,143.5,154.4499969482422,142.0500030517578,151.3000030517578,151.3000030517578,384934
2022-06-13,146.5500030517578,148.0,140.10000610351562,142.25,142.25,182248
2022-06-14,140.0,147.0,140.0,145.25,145.25,231441
2022-06-15,145.0,147.6999969482422,142.1999969482422,144.5500030517578,144.5500030517578,198185
2022-06-16,148.39999389648438,148.5500030517578,138.85000610351562,140.39999389648438,140.39999389648438,215867
2022-06-17,141.39999389648438,143.1999969482422,135.25,140.64999389648438,140.64999389648438,125254
2022-06-20,140.0,143.4499969482422,133.0,136.6999969482422,136.6999969482422,332770
2022-06-21,137.3000030517578,142.0,137.3000030517578,140.1999969482422,140.1999969482422,172291
2022-06-22,139.35000610351562,140.5,135.0500030517578,135.75,135.75,79633
