Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,52.849998474121094,54.099998474121094,52.29999923706055,53.29999923706055,53.29999923706055,237173
2022-01-04,54.849998474121094,54.849998474121094,52.54999923706055,53.25,53.25,141923
2022-01-05,53.0,55.400001525878906,53.0,54.70000076293945,54.70000076293945,342097
2022-01-06,54.45000076293945,57.75,52.29999923706055,57.150001525878906,57.150001525878906,647124
2022-01-07,57.5,61.099998474121094,57.20000076293945,59.04999923706055,59.04999923706055,516077
2022-01-10,60.0,62.0,59.0,59.25,59.25,398387
2022-01-11,59.25,59.75,57.54999923706055,58.0,58.0,641482
2022-01-12,58.79999923706055,63.0,58.04999923706055,60.849998474121094,60.849998474121094,711015
2022-01-13,60.900001525878906,62.29999923706055,59.54999923706055,61.0,61.0,434475
2022-01-14,62.5,64.25,61.20000076293945,63.45000076293945,63.45000076293945,687876
2022-01-17,64.9000015258789,70.8499984741211,63.75,70.0999984741211,70.0999984741211,1265884
2022-01-18,71.8499984741211,72.4000015258789,67.25,67.94999694824219,67.94999694824219,834696
2022-01-19,68.19999694824219,70.19999694824219,67.25,67.69999694824219,67.69999694824219,361536
2022-01-20,68.0,68.8499984741211,64.0999984741211,65.9000015258789,65.9000015258789,468571
2022-01-21,65.5,67.30000305175781,63.25,63.900001525878906,63.900001525878906,201539
2022-01-24,62.79999923706055,63.20000076293945,59.099998474121094,59.349998474121094,59.349998474121094,250045
2022-01-25,57.54999923706055,61.849998474121094,57.099998474121094,61.349998474121094,61.349998474121094,145652
2022-01-27,60.0,63.099998474121094,59.650001525878906,61.349998474121094,61.349998474121094,133918
2022-01-28,61.54999923706055,64.0,61.54999923706055,62.25,62.25,138408
2022-01-31,64.4000015258789,64.5,61.900001525878906,62.5,62.5,153140
2022-02-01,63.5,63.849998474121094,61.20000076293945,61.75,61.75,84771
2022-02-02,61.20000076293945,63.0,61.20000076293945,62.849998474121094,62.849998474121094,145307
2022-02-03,62.04999923706055,63.25,58.0,59.849998474121094,59.849998474121094,409954
2022-02-04,60.70000076293945,61.45000076293945,59.650001525878906,59.849998474121094,59.849998474121094,142893
